Order Date,Order ID,Category,Channel,Units,Revenue
2025-09-14,SO-703519,Home,Marketplace,5,167.4
2025-09-14,SO-703520,Home,Marketplace,1,31.55
2025-09-14,SO-703521,Electronics,Marketplace,1,53.71
2025-09-14,SO-703522,Home,Retail,3,396.84
2025-09-15,SO-703523,Home,Web,3,269.61
2025-09-15,SO-703524,Apparel,Web,5,475.1
2025-09-15,SO-703525,Electronics,Retail,2,52.1
2025-09-15,SO-703526,Home,Web,4,413.76
2025-09-15,SO-703527,Apparel,Retail,4,205.8
2025-09-15,SO-703528,Home,Web,-1,-31.27
2025-09-15,SO-703529,Electronics,Web,4,194.12
2025-09-16,SO-703530,Apparel,Web,2,146.88
2025-09-16,SO-703531,Apparel,Marketplace,2,66.14
2025-09-16,SO-703532,Outdoor,Web,4,290.64
2025-09-16,SO-703533,Outdoor,Retail,3,364.29
2025-09-16,SO-703534,Home,Marketplace,3,54.27
2025-09-16,SO-703535,Apparel,Web,4,32.64
2025-09-17,SO-703536,Apparel,Web,2,38.04
2025-09-17,SO-703537,Apparel,Marketplace,1,88.48
2025-09-17,SO-703538,Apparel,Marketplace,5,572.45
2025-09-18,SO-703539,Electronics,Marketplace,2,233.3
2025-09-18,SO-703540,Outdoor,Web,-5,-92.1
2025-09-18,SO-703541,Apparel,Web,3,124.71
2025-09-18,SO-703542,Electronics,Web,2,56.56
2025-09-18,SO-703543,Home,Marketplace,1,74.75
2025-09-18,SO-703544,Electronics,Web,1,103.44
2025-09-18,SO-703545,Home,Web,2,195.66
2025-09-18,SO-703546,Home,Marketplace,4,238.32
2025-09-19,SO-703547,Apparel,Web,1,28.16
2025-09-19,SO-703548,Home,Web,4,202.68
2025-09-20,SO-703549,Electronics,Web,2,31.68
2025-09-20,SO-703550,Apparel,Web,1,58.91
2025-09-20,SO-703551,Outdoor,Web,2,201.92
2025-09-20,SO-703552,Home,Web,5,672.0
2025-09-20,SO-703553,Home,Web,-5,-390.15
2025-09-20,SO-703554,Electronics,Web,2,134.9
2025-09-20,SO-703555,Apparel,Web,2,198.7
2025-09-20,SO-703556,Apparel,Web,4,144.64
2025-09-20,SO-703557,Apparel,Marketplace,5,199.0
2025-09-20,SO-703558,Outdoor,Retail,5,813.4
2025-09-21,SO-703559,Outdoor,Marketplace,1,57.4
2025-09-21,SO-703560,Apparel,Marketplace,3,325.89
2025-09-21,SO-703561,Outdoor,Web,3,224.67
2025-09-21,SO-703562,Apparel,Web,1,106.73
2025-09-21,SO-703563,Home,Web,4,427.68
2025-09-21,SO-703564,Apparel,Web,3,74.76
2025-09-21,SO-703565,Apparel,Web,3,85.8
2025-09-21,SO-703566,Apparel,Web,5,43.25
2025-09-22,SO-703567,Apparel,Retail,5,183.2
2025-09-22,SO-703568,Home,Web,1,64.94
2025-09-22,SO-703569,Electronics,Retail,2,78.66
2025-09-22,SO-703570,Apparel,Marketplace,3,253.35
2025-09-22,SO-703571,Apparel,Retail,2,215.3
2025-09-22,SO-703572,Electronics,Web,3,246.75
2025-09-22,SO-703573,Home,Marketplace,1,19.77
2025-09-23,SO-703574,Home,Web,2,506.38
2025-09-23,SO-703575,Outdoor,Web,3,189.03
2025-09-23,SO-703576,Apparel,Web,5,210.5
2025-09-23,SO-703577,Apparel,Marketplace,2,323.78
2025-09-23,SO-703578,Apparel,Marketplace,1,77.73
2025-09-23,SO-703579,Home,Web,5,433.65
2025-09-23,SO-703580,Home,Marketplace,1,84.21
2025-09-23,SO-703581,Apparel,Web,-5,-366.1
2025-09-23,SO-703582,Home,Web,-4,-596.76
2025-09-23,SO-703583,Home,Marketplace,3,68.43
2025-09-24,SO-703584,Home,Web,-2,-107.72
2025-09-24,SO-703585,Electronics,Marketplace,5,392.55
2025-09-24,SO-703586,Outdoor,Web,1,50.51
2025-09-24,SO-703587,Apparel,Web,4,543.96
2025-09-24,SO-703588,Electronics,Retail,1,177.62
2025-09-24,SO-703589,Home,Retail,-4,-275.68
2025-09-24,SO-703590,Home,Marketplace,4,122.88
2025-09-25,SO-703591,Outdoor,Web,4,498.64
2025-09-25,SO-703592,Apparel,Web,3,149.07
2025-09-25,SO-703593,Home,Web,-3,-171.78
2025-09-26,SO-703594,Apparel,Web,5,158.45
2025-09-26,SO-703595,Electronics,Marketplace,2,419.7
2025-09-26,SO-703596,Electronics,Marketplace,2,88.92
2025-09-27,SO-703597,Home,Web,4,145.68
2025-09-27,SO-703598,Apparel,Retail,2,84.98
2025-09-27,SO-703599,Apparel,Web,3,252.36
2025-09-27,SO-703600,Electronics,Web,3,237.99
2025-09-27,SO-703601,Apparel,Retail,5,261.3
2025-09-27,SO-703602,Electronics,Retail,4,216.16
2025-09-27,SO-703603,Home,Web,1,56.15
2025-09-27,SO-703604,Home,Retail,4,106.16
2025-09-27,SO-703605,Home,Web,4,145.76
2025-09-27,SO-703606,Apparel,Retail,1,32.22
2025-09-28,SO-703607,Outdoor,Retail,2,94.2
2025-09-28,SO-703608,Home,Web,3,155.52
2025-09-28,SO-703609,Apparel,Marketplace,5,184.15
2025-09-28,SO-703610,Apparel,Web,3,79.14
2025-09-28,SO-703611,Home,Marketplace,-5,-535.9
2025-09-28,SO-703612,Electronics,Marketplace,2,296.42
2025-09-28,SO-703613,Electronics,Marketplace,3,232.62
2025-09-29,SO-703614,Electronics,Retail,2,241.0
2025-09-29,SO-703615,Apparel,Marketplace,1,103.4
2025-09-29,SO-703616,Apparel,Web,1,66.2
2025-09-30,SO-703617,Apparel,Retail,5,283.6
2025-09-30,SO-703618,Home,Web,4,459.24
2025-09-30,SO-703619,Home,Web,3,180.0
2025-09-30,SO-703620,Home,Web,1,101.68
2025-09-30,SO-703621,Home,Marketplace,-4,-282.56
2025-09-30,SO-703622,Apparel,Web,5,942.95
2025-09-30,SO-703623,Electronics,Web,3,154.05
2025-09-30,SO-703624,Electronics,Retail,4,337.6
2025-09-30,SO-703625,Electronics,Web,5,456.2
2025-09-30,SO-703626,Apparel,Web,3,91.56
2025-09-30,SO-703627,Home,Marketplace,3,377.91
2025-09-30,SO-703628,Home,Web,5,392.45
2025-09-30,SO-703629,Electronics,Web,2,224.18
2025-09-30,SO-703630,Electronics,Marketplace,3,214.2
2025-09-30,SO-703631,Apparel,Web,3,229.65
2025-09-30,SO-703632,Outdoor,Retail,3,247.2
2025-10-01,SO-703633,Electronics,Marketplace,1,40.5
2025-10-01,SO-703634,Apparel,Marketplace,5,97.85
2025-10-01,SO-703635,Home,Web,1,132.36
2025-10-01,SO-703636,Outdoor,Web,3,471.03
2025-10-01,SO-703637,Apparel,Web,4,435.64
2025-10-02,SO-703638,Electronics,Marketplace,5,158.65
2025-10-02,SO-703639,Apparel,Web,1,124.44
2025-10-02,SO-703640,Outdoor,Retail,1,21.27
2025-10-02,SO-703641,Apparel,Web,5,363.45
2025-10-02,SO-703642,Electronics,Web,2,132.76
2025-10-02,SO-703643,Outdoor,Web,1,184.68
2025-10-03,SO-703644,Electronics,Marketplace,1,25.44
2025-10-03,SO-703645,Home,Web,1,56.31
2025-10-03,SO-703646,Home,Retail,5,373.2
2025-10-03,SO-703647,Apparel,Retail,-1,-111.87
2025-10-03,SO-703648,Apparel,Marketplace,3,66.18
2025-10-03,SO-703649,Home,Web,2,151.14
2025-10-03,SO-703650,Apparel,Retail,5,547.95
2025-10-04,SO-703651,Home,Marketplace,1,57.25
2025-10-04,SO-703652,Apparel,Web,1,111.3
2025-10-04,SO-703653,Electronics,Web,2,38.52
2025-10-04,SO-703654,Apparel,Web,4,154.12
2025-10-04,SO-703655,Apparel,Web,3,343.26
2025-10-04,SO-703656,Home,Web,1,135.85
2025-10-04,SO-703657,Apparel,Web,3,137.79
2025-10-04,SO-703658,Apparel,Web,1,34.38
2025-10-04,SO-703659,Electronics,Web,4,390.88
2025-10-05,SO-703660,Home,Web,4,310.64
2025-10-05,SO-703661,Electronics,Web,1,87.93
2025-10-05,SO-703662,Apparel,Marketplace,5,586.95
2025-10-05,SO-703663,Home,Web,4,79.0
2025-10-05,SO-703664,Home,Marketplace,4,89.76
2025-10-05,SO-703665,Electronics,Marketplace,4,467.12
2025-10-06,SO-703666,Outdoor,Marketplace,2,157.42
2025-10-06,SO-703667,Apparel,Retail,4,77.16
2025-10-06,SO-703668,Apparel,Marketplace,2,220.0
2025-10-06,SO-703669,Home,Web,-4,-59.32
2025-10-06,SO-703670,Apparel,Web,1,138.64
2025-10-06,SO-703671,Apparel,Web,2,77.0
2025-10-07,SO-703672,Apparel,Retail,2,108.74
2025-10-07,SO-703673,Home,Marketplace,5,76.85
2025-10-07,SO-703674,Apparel,Web,3,201.27
2025-10-07,SO-703675,Home,Marketplace,3,120.66
2025-10-07,SO-703676,Home,Marketplace,5,462.85
2025-10-07,SO-703677,Apparel,Marketplace,2,90.1
2025-10-08,SO-703678,Outdoor,Retail,5,527.65
2025-10-08,SO-703679,Electronics,Web,1,57.5
2025-10-08,SO-703680,Apparel,Retail,1,30.97
2025-10-08,SO-703681,Apparel,Retail,3,343.77
2025-10-08,SO-703682,Outdoor,Retail,5,264.35
2025-10-08,SO-703683,Home,Web,3,105.03
2025-10-08,SO-703684,Apparel,Web,3,88.92
2025-10-08,SO-703685,Home,Retail,5,543.7
2025-10-08,SO-703686,Apparel,Web,5,539.8
2025-10-09,SO-703687,Home,Marketplace,5,628.95
2025-10-09,SO-703688,Apparel,Web,1,155.2
2025-10-09,SO-703689,Outdoor,Retail,1,126.1
2025-10-09,SO-703690,Home,Web,1,47.1
2025-10-09,SO-703691,Electronics,Marketplace,3,55.74
2025-10-09,SO-703692,Electronics,Web,1,80.02
2025-10-09,SO-703693,Home,Web,4,197.44
2025-10-10,SO-703694,Apparel,Web,2,105.04
2025-10-10,SO-703695,Apparel,Retail,4,386.68
2025-10-10,SO-703696,Home,Marketplace,2,214.44
2025-10-10,SO-703697,Apparel,Web,1,60.91
2025-10-10,SO-703698,Electronics,Retail,3,69.36
2025-10-10,SO-703699,Apparel,Marketplace,4,313.6
2025-10-10,SO-703700,Electronics,Web,4,208.52
2025-10-10,SO-703701,Apparel,Web,1,120.41
2025-10-10,SO-703702,Apparel,Web,2,45.64
2025-10-11,SO-703703,Electronics,Web,4,512.16
2025-10-11,SO-703704,Electronics,Web,5,316.1
2025-10-11,SO-703705,Home,Marketplace,1,37.6
2025-10-12,SO-703706,Electronics,Retail,5,384.45
2025-10-12,SO-703707,Outdoor,Web,5,203.3
2025-10-12,SO-703708,Apparel,Marketplace,2,210.14
2025-10-12,SO-703709,Home,Marketplace,1,28.12
2025-10-12,SO-703710,Home,Marketplace,3,45.51
2025-10-12,SO-703711,Apparel,Retail,5,559.3
2025-10-12,SO-703712,Apparel,Web,5,1232.7
2025-10-12,SO-703713,Apparel,Web,1,84.51
2025-10-12,SO-703714,Electronics,Marketplace,2,56.68
2025-10-12,SO-703715,Home,Marketplace,2,172.6
2025-10-12,SO-703716,Home,Web,3,175.68
2025-10-13,SO-703717,Electronics,Marketplace,2,83.86
2025-10-13,SO-703718,Home,Web,1,205.59
2025-10-13,SO-703719,Apparel,Marketplace,5,436.85
2025-10-13,SO-703720,Home,Web,4,363.6
2025-10-13,SO-703721,Home,Web,1,37.91
2025-10-13,SO-703722,Home,Marketplace,5,375.7
2025-10-13,SO-703723,Apparel,Web,5,148.35
2025-10-14,SO-703724,Outdoor,Marketplace,4,186.36
2025-10-14,SO-703725,Electronics,Web,3,112.47
2025-10-14,SO-703726,Electronics,Web,3,216.57
2025-10-14,SO-703727,Electronics,Retail,-2,-168.88
2025-10-14,SO-703728,Apparel,Retail,2,194.26
2025-10-15,SO-703729,Apparel,Web,3,225.3
2025-10-15,SO-703730,Outdoor,Retail,-5,-886.95
2025-10-15,SO-703731,Apparel,Marketplace,4,408.8
2025-10-15,SO-703732,Apparel,Retail,3,212.1
2025-10-15,SO-703733,Outdoor,Retail,2,164.64
2025-10-15,SO-703734,Electronics,Web,5,131.65
2025-10-16,SO-703735,Electronics,Marketplace,2,244.42
2025-10-16,SO-703736,Apparel,Retail,4,189.92
2025-10-16,SO-703737,Electronics,Web,3,41.58
2025-10-16,SO-703738,Apparel,Web,-1,-49.5
2025-10-16,SO-703739,Outdoor,Retail,5,1164.9
2025-10-16,SO-703740,Apparel,Web,5,181.75
2025-10-16,SO-703741,Electronics,Web,4,384.16
2025-10-16,SO-703742,Apparel,Web,5,376.55
2025-10-17,SO-703743,Electronics,Web,4,947.32
2025-10-17,SO-703744,Outdoor,Web,2,138.1
2025-10-17,SO-703745,Home,Retail,1,51.25
2025-10-17,SO-703746,Apparel,Web,3,537.39
2025-10-17,SO-703747,Home,Marketplace,1,75.56
2025-10-17,SO-703748,Home,Retail,5,1242.95
2025-10-17,SO-703749,Home,Marketplace,-3,-197.97
2025-10-17,SO-703750,Apparel,Web,1,47.12
2025-10-17,SO-703751,Apparel,Web,-3,-101.13
2025-10-17,SO-703752,Apparel,Marketplace,4,323.16
2025-10-18,SO-703753,Electronics,Marketplace,5,167.9
2025-10-18,SO-703754,Apparel,Web,1,22.77
2025-10-18,SO-703755,Home,Web,5,117.6
2025-10-18,SO-703756,Electronics,Marketplace,2,86.86
2025-10-18,SO-703757,Apparel,Marketplace,2,125.84
2025-10-18,SO-703758,Electronics,Web,2,164.38
2025-10-18,SO-703759,Outdoor,Web,1,108.36
2025-10-19,SO-703760,Apparel,Marketplace,1,20.75
2025-10-19,SO-703761,Electronics,Web,4,368.2
2025-10-19,SO-703762,Apparel,Web,-1,-65.07
2025-10-19,SO-703763,Home,Marketplace,1,100.02
2025-10-19,SO-703764,Outdoor,Web,2,63.8
2025-10-19,SO-703765,Apparel,Web,5,379.45
2025-10-19,SO-703766,Electronics,Web,1,35.6
2025-10-19,SO-703767,Home,Web,1,27.97
2025-10-19,SO-703768,Home,Marketplace,1,101.59
2025-10-19,SO-703769,Home,Web,1,23.17
2025-10-20,SO-703770,Apparel,Web,1,89.43
2025-10-20,SO-703771,Apparel,Retail,3,283.8
2025-10-20,SO-703772,Electronics,Marketplace,1,77.99
2025-10-20,SO-703773,Apparel,Web,2,156.96
2025-10-20,SO-703774,Apparel,Web,5,68.6
2025-10-20,SO-703775,Home,Web,3,104.94
2025-10-20,SO-703776,Electronics,Web,2,230.72
2025-10-21,SO-703777,Home,Web,3,64.8
2025-10-21,SO-703778,Electronics,Web,5,533.0
2025-10-21,SO-703779,Home,Retail,1,203.45
2025-10-21,SO-703780,Home,Web,5,180.35
2025-10-21,SO-703781,Apparel,Marketplace,5,178.5
2025-10-21,SO-703782,Electronics,Web,4,248.2
2025-10-21,SO-703783,Electronics,Web,5,236.05
2025-10-21,SO-703784,Electronics,Marketplace,4,172.08
2025-10-22,SO-703785,Outdoor,Marketplace,4,375.92
2025-10-22,SO-703786,Apparel,Retail,4,332.0
2025-10-22,SO-703787,Electronics,Web,-3,-168.0
2025-10-22,SO-703788,Apparel,Web,2,20.3
2025-10-22,SO-703789,Apparel,Marketplace,5,272.1
2025-10-22,SO-703790,Electronics,Web,2,156.14
2025-10-22,SO-703791,Electronics,Web,1,64.99
2025-10-22,SO-703792,Home,Web,2,77.52
2025-10-23,SO-703793,Apparel,Marketplace,5,368.95
2025-10-23,SO-703794,Home,Marketplace,4,325.04
2025-10-23,SO-703795,Home,Web,4,669.44
2025-10-23,SO-703796,Home,Marketplace,4,199.16
2025-10-23,SO-703797,Outdoor,Web,4,110.56
2025-10-23,SO-703798,Apparel,Web,2,235.98
2025-10-24,SO-703799,Outdoor,Web,2,199.9
2025-10-24,SO-703800,Home,Marketplace,4,210.68
2025-10-24,SO-703801,Outdoor,Retail,4,182.76
2025-10-25,SO-703802,Apparel,Marketplace,4,394.24
2025-10-25,SO-703803,Home,Marketplace,2,149.74
2025-10-25,SO-703804,Apparel,Web,5,174.25
2025-10-25,SO-703805,Home,Web,3,203.76
2025-10-25,SO-703806,Electronics,Marketplace,3,156.69
2025-10-25,SO-703807,Home,Retail,-1,-30.74
2025-10-25,SO-703808,Apparel,Web,2,174.14
2025-10-25,SO-703809,Electronics,Web,1,115.25
2025-10-25,SO-703810,Home,Web,-2,-240.86
2025-10-26,SO-703811,Outdoor,Web,1,64.45
2025-10-26,SO-703812,Electronics,Web,1,103.13
2025-10-26,SO-703813,Home,Marketplace,2,192.18
2025-10-26,SO-703814,Home,Retail,4,373.04
2025-10-26,SO-703815,Apparel,Web,4,9.32
2025-10-26,SO-703816,Electronics,Web,3,155.67
2025-10-26,SO-703817,Home,Web,5,325.1
2025-10-26,SO-703818,Outdoor,Web,3,288.81
2025-10-26,SO-703819,Apparel,Web,1,49.23
2025-10-26,SO-703820,Outdoor,Web,1,24.62
2025-10-26,SO-703821,Outdoor,Web,2,95.98
2025-10-27,SO-703822,Home,Marketplace,4,237.92
2025-10-27,SO-703823,Electronics,Web,2,90.84
2025-10-27,SO-703824,Electronics,Retail,1,68.12
2025-10-27,SO-703825,Apparel,Retail,3,205.98
2025-10-27,SO-703826,Electronics,Web,1,90.74
2025-10-27,SO-703827,Apparel,Marketplace,1,60.08
2025-10-27,SO-703828,Electronics,Web,3,213.75
2025-10-27,SO-703829,Home,Web,2,89.52
2025-10-28,SO-703830,Home,Retail,1,57.68
2025-10-28,SO-703831,Electronics,Web,4,189.52
2025-10-28,SO-703832,Apparel,Web,4,228.0
2025-10-28,SO-703833,Home,Web,3,400.53
2025-10-28,SO-703834,Electronics,Retail,1,47.32
2025-10-28,SO-703835,Home,Web,1,40.02
2025-10-28,SO-703836,Home,Marketplace,5,251.0
2025-10-28,SO-703837,Home,Marketplace,2,114.88
2025-10-29,SO-703838,Outdoor,Web,3,335.64
2025-10-29,SO-703839,Electronics,Web,1,27.34
2025-10-29,SO-703840,Apparel,Retail,5,85.95
2025-10-29,SO-703841,Apparel,Marketplace,5,168.0
2025-10-30,SO-703842,Home,Retail,4,195.32
2025-10-30,SO-703843,Electronics,Retail,4,298.24
2025-10-30,SO-703844,Apparel,Web,2,24.74
2025-10-30,SO-703845,Electronics,Web,4,292.52
2025-10-30,SO-703846,Electronics,Web,5,253.6
2025-10-30,SO-703847,Apparel,Retail,4,150.04
2025-10-30,SO-703848,Home,Retail,2,151.94
2025-10-30,SO-703849,Apparel,Web,-4,-636.4
2025-10-30,SO-703850,Apparel,Web,5,309.2
2025-10-30,SO-703851,Apparel,Marketplace,5,408.0
2025-10-31,SO-703852,Home,Web,1,72.54
2025-10-31,SO-703853,Apparel,Web,2,151.96
2025-10-31,SO-703854,Outdoor,Marketplace,1,117.28
2025-10-31,SO-703855,Apparel,Marketplace,3,262.44
2025-10-31,SO-703856,Outdoor,Web,1,121.56
2025-10-31,SO-703857,Outdoor,Web,-3,-91.71
2025-10-31,SO-703858,Outdoor,Web,2,145.94
2025-10-31,SO-703859,Electronics,Web,-4,-434.12
2025-10-31,SO-703860,Electronics,Web,1,83.22
2025-11-01,SO-703861,Home,Web,2,278.82
2025-11-01,SO-703862,Outdoor,Web,3,233.46
2025-11-01,SO-703863,Outdoor,Marketplace,4,137.88
2025-11-01,SO-703864,Electronics,Web,1,20.55
2025-11-01,SO-703865,Electronics,Retail,1,45.28
2025-11-01,SO-703866,Electronics,Marketplace,2,94.78
2025-11-01,SO-703867,Home,Marketplace,3,357.45
2025-11-02,SO-703868,Outdoor,Web,5,501.75
2025-11-02,SO-703869,Home,Web,1,27.01
2025-11-02,SO-703870,Home,Retail,3,245.67
2025-11-02,SO-703871,Apparel,Marketplace,2,119.5
2025-11-02,SO-703872,Apparel,Web,1,9.0
2025-11-02,SO-703873,Apparel,Web,3,101.76
2025-11-03,SO-703874,Apparel,Retail,5,712.55
2025-11-03,SO-703875,Home,Marketplace,1,72.72
2025-11-04,SO-703876,Home,Marketplace,3,541.8
2025-11-04,SO-703877,Electronics,Web,5,430.35
2025-11-04,SO-703878,Apparel,Web,2,49.1
2025-11-04,SO-703879,Electronics,Marketplace,2,209.94
2025-11-05,SO-703880,Apparel,Web,5,80.55
2025-11-05,SO-703881,Home,Marketplace,2,108.54
2025-11-05,SO-703882,Outdoor,Marketplace,2,271.14
2025-11-05,SO-703883,Apparel,Web,3,161.4
2025-11-05,SO-703884,Apparel,Web,3,515.64
2025-11-05,SO-703885,Electronics,Web,1,110.23
2025-11-05,SO-703886,Electronics,Retail,5,324.6
2025-11-05,SO-703887,Outdoor,Web,1,58.86
2025-11-05,SO-703888,Home,Retail,1,52.39
2025-11-05,SO-703889,Electronics,Web,3,65.85
2025-11-05,SO-703890,Electronics,Web,2,277.26
2025-11-05,SO-703891,Apparel,Retail,-2,-57.36
2025-11-06,SO-703892,Electronics,Web,-1,-17.59
2025-11-06,SO-703893,Electronics,Marketplace,3,170.61
2025-11-06,SO-703894,Home,Web,2,147.1
2025-11-06,SO-703895,Apparel,Retail,5,309.5
2025-11-06,SO-703896,Home,Web,4,254.48
2025-11-06,SO-703897,Apparel,Web,1,61.28
2025-11-06,SO-703898,Apparel,Web,-5,-157.75
2025-11-06,SO-703899,Apparel,Web,1,34.37
2025-11-07,SO-703900,Apparel,Web,-5,-364.8
2025-11-07,SO-703901,Electronics,Marketplace,1,94.22
2025-11-07,SO-703902,Electronics,Web,5,841.85
2025-11-07,SO-703903,Apparel,Retail,3,179.01
2025-11-08,SO-703904,Apparel,Web,4,240.56
2025-11-08,SO-703905,Outdoor,Web,-4,-268.08
2025-11-08,SO-703906,Apparel,Retail,2,118.18
2025-11-08,SO-703907,Outdoor,Marketplace,3,180.9
2025-11-09,SO-703908,Electronics,Marketplace,2,184.66
2025-11-09,SO-703909,Electronics,Marketplace,4,188.56
2025-11-09,SO-703910,Electronics,Web,4,644.24
2025-11-09,SO-703911,Outdoor,Web,4,358.24
2025-11-09,SO-703912,Apparel,Marketplace,2,44.06
2025-11-09,SO-703913,Apparel,Web,5,385.8
2025-11-09,SO-703914,Apparel,Web,5,448.5
2025-11-09,SO-703915,Electronics,Web,3,103.08
2025-11-09,SO-703916,Electronics,Web,2,150.78
2025-11-10,SO-703917,Apparel,Web,3,96.39
2025-11-10,SO-703918,Electronics,Retail,4,216.44
2025-11-11,SO-703919,Outdoor,Web,5,175.1
2025-11-11,SO-703920,Apparel,Web,3,240.48
2025-11-11,SO-703921,Outdoor,Marketplace,3,176.46
2025-11-11,SO-703922,Home,Marketplace,3,256.47
2025-11-11,SO-703923,Electronics,Web,5,367.55
2025-11-11,SO-703924,Apparel,Marketplace,1,72.62
2025-11-11,SO-703925,Electronics,Retail,2,113.32
2025-11-11,SO-703926,Home,Retail,3,169.2
2025-11-11,SO-703927,Electronics,Web,1,63.3
2025-11-11,SO-703928,Apparel,Web,1,68.73
2025-11-12,SO-703929,Home,Retail,1,68.88
2025-11-12,SO-703930,Outdoor,Retail,-4,-344.8
2025-11-12,SO-703931,Apparel,Marketplace,1,222.61
2025-11-12,SO-703932,Home,Web,1,114.88
2025-11-12,SO-703933,Apparel,Web,2,232.36
2025-11-12,SO-703934,Electronics,Web,1,74.14
2025-11-12,SO-703935,Outdoor,Web,2,293.74
2025-11-12,SO-703936,Apparel,Web,3,83.61
2025-11-12,SO-703937,Electronics,Web,5,431.9
2025-11-13,SO-703938,Home,Marketplace,5,219.0
2025-11-13,SO-703939,Electronics,Web,5,631.3
2025-11-13,SO-703940,Home,Marketplace,3,290.82
2025-11-13,SO-703941,Electronics,Marketplace,2,197.24
2025-11-13,SO-703942,Outdoor,Web,5,85.55
2025-11-13,SO-703943,Apparel,Marketplace,1,86.36
2025-11-14,SO-703944,Electronics,Marketplace,1,16.54
2025-11-14,SO-703945,Apparel,Marketplace,2,101.36
2025-11-14,SO-703946,Outdoor,Web,5,421.7
2025-11-15,SO-703947,Apparel,Web,1,10.12
2025-11-15,SO-703948,Apparel,Retail,-3,-482.64
2025-11-15,SO-703949,Apparel,Web,2,195.1
2025-11-15,SO-703950,Electronics,Web,2,36.3
2025-11-15,SO-703951,Apparel,Web,3,279.39
2025-11-15,SO-703952,Electronics,Web,3,54.93
2025-11-16,SO-703953,Outdoor,Retail,-2,-162.74
2025-11-16,SO-703954,Home,Web,4,234.44
2025-11-16,SO-703955,Electronics,Marketplace,5,112.7
2025-11-16,SO-703956,Apparel,Web,-1,-78.54
2025-11-16,SO-703957,Electronics,Web,4,274.44
2025-11-16,SO-703958,Electronics,Marketplace,2,106.82
2025-11-16,SO-703959,Apparel,Web,3,295.44
2025-11-16,SO-703960,Home,Web,3,207.72
2025-11-17,SO-703961,Apparel,Marketplace,1,60.43
2025-11-17,SO-703962,Outdoor,Web,2,99.12
2025-11-18,SO-703963,Home,Web,1,23.55
2025-11-18,SO-703964,Apparel,Retail,4,182.04
2025-11-18,SO-703965,Apparel,Web,1,14.15
2025-11-18,SO-703966,Apparel,Web,5,138.25
2025-11-18,SO-703967,Apparel,Web,5,183.15
2025-11-18,SO-703968,Home,Marketplace,3,109.05
2025-11-18,SO-703969,Electronics,Retail,1,40.53
2025-11-18,SO-703970,Home,Web,1,33.38
2025-11-18,SO-703971,Outdoor,Retail,5,201.35
2025-11-18,SO-703972,Apparel,Web,5,64.65
2025-11-19,SO-703973,Home,Retail,3,372.81
2025-11-19,SO-703974,Home,Web,1,42.62
2025-11-19,SO-703975,Electronics,Web,5,438.1
2025-11-20,SO-703976,Apparel,Web,4,327.72
2025-11-20,SO-703977,Outdoor,Web,2,111.2
2025-11-20,SO-703978,Apparel,Web,2,90.64
2025-11-20,SO-703979,Home,Web,1,153.73
2025-11-21,SO-703980,Apparel,Marketplace,1,160.85
2025-11-21,SO-703981,Home,Marketplace,-1,-51.72
2025-11-21,SO-703982,Apparel,Web,1,45.56
2025-11-21,SO-703983,Outdoor,Web,5,96.8
2025-11-21,SO-703984,Home,Marketplace,2,202.3
2025-11-21,SO-703985,Outdoor,Retail,5,229.6
2025-11-21,SO-703986,Apparel,Marketplace,1,75.94
2025-11-21,SO-703987,Apparel,Web,-3,-284.1
2025-11-21,SO-703988,Electronics,Marketplace,-1,-156.45
2025-11-21,SO-703989,Home,Retail,3,219.27
2025-11-22,SO-703990,Apparel,Marketplace,1,71.59
2025-11-22,SO-703991,Home,Web,5,363.05
2025-11-22,SO-703992,Home,Marketplace,3,385.23
2025-11-22,SO-703993,Outdoor,Web,4,155.84
2025-11-22,SO-703994,Outdoor,Web,1,31.8
2025-11-22,SO-703995,Electronics,Marketplace,2,102.62
2025-11-22,SO-703996,Apparel,Marketplace,1,39.11
2025-11-22,SO-703997,Home,Web,1,194.77
2025-11-22,SO-703998,Electronics,Marketplace,5,307.35
2025-11-22,SO-703999,Electronics,Retail,3,426.24
